ID	Qstart	Qend	Sstart	Send
3379	3379	757471	758191	2677950	2678670
3380	3380	1818014	1818737	2677956	2678680
3381	3381	3541719	3542433	2677956	2678670
3382	3382	756761	757475	2677956	2678670
3383	3383	1321127	1321845	2688157	2688875
3384	3384	2637095	2637814	2688161	2688879
3385	3385	3660911	3661623	2688163	2688875
3386	3386	4468379	4469094	2688164	2688879
3387	3387	1244799	1245514	2688164	2688879
3388	3388	2691575	2692290	2688164	2688879
3389	3389	2390275	2390990	2688164	2688879
3390	3390	1825742	1826458	2688164	2688879
3391	3391	3202520	3203236	2688164	2688879
3392	3392	1420039	1420755	2688164	2688879
3393	3393	3259644	3260359	2688164	2688879
3394	3394	1310048	1310764	2688164	2688879
3395	3395	3345998	3346713	2688164	2688879
3396	3396	3671193	3671908	2688164	2688879
3397	3397	756760	757475	2688164	2688879
3398	3398	586291	587006	2688164	2688879
3399	3399	509752	510468	2688164	2688879
3400	3400	4323814	4324529	2688164	2688879
3401	3401	219699	220415	2688164	2688879
3402	3402	4064284	4065011	2737558	2738285
3403	3403	3153096	3153814	2737558	2738277
3404	3404	3259642	3260360	2737559	2738278
3405	3405	4323812	4324530	2737559	2738278
3406	3406	2390264	2390991	2737560	2738287
3407	3407	2293702	2294417	2737560	2738276
3408	3408	3980199	3980914	2737560	2738276
3409	3409	3098306	3099018	2737560	2738272
3410	3410	3417497	3418209	2737560	2738272
3411	3411	3334935	3335650	2737561	2738277
3412	3412	756760	757475	2737561	2738276
3413	3413	3947130	3947849	2793977	2794695
3414	3414	3202518	3203237	2793982	2794700
3415	3415	509747	510469	2793983	2794703
3416	3416	1825741	1826459	2793983	2794701
3417	3417	2293702	2294417	2793983	2794698
3418	3418	3980199	3980914	2793983	2794698
3419	3419	103346	104058	2793983	2794695
3420	3420	2599108	2599820	2793983	2794695
3421	3421	3334935	3335650	2793984	2794699
3422	3422	3153099	3153814	2793984	2794699
3423	3423	757470	758185	2793984	2794699
3424	3424	3417494	3418209	2807420	2808135
3425	3425	1383334	1384046	2807423	2808135
3426	3426	2646244	2646962	2807424	2808142
3427	3427	4196529	4197245	2807424	2808139
3428	3428	2691575	2692290	2807424	2808139
3429	3429	2637095	2637811	2807424	2808139
3430	3430	3202520	3203236	2807424	2808139
3431	3431	1420039	1420755	2807424	2808139
3432	3432	3259644	3260359	2807424	2808139
3433	3433	1310048	1310764	2807424	2808139
3434	3434	3345998	3346713	2807424	2808139
3435	3435	3427706	3428421	2807424	2808139
3436	3436	509752	510468	2807424	2808139
3437	3437	4323814	4324529	2807424	2808139
3438	3438	628060	628778	2900797	2901515
3439	3439	756760	757477	3004644	3005361
3440	3440	219698	220416	3004645	3005362
3441	3441	2303880	2304600	3004646	3005366
3442	3442	1420034	1420755	3004646	3005366
3443	3443	2293702	2294416	3004646	3005360
3444	3444	3980200	3980914	3004646	3005360
3445	3445	1310049	1310770	3116682	3117403
3446	3446	1177350	1178072	3116684	3117405
3447	3447	4064293	4065011	3116685	3117404
3448	3448	628057	628775	3116685	3117403
3449	3449	2293698	2294416	3116688	3117407
3450	3450	3714075	3714793	3116688	3117406
3451	3451	785296	786011	3116688	3117404
3452	3452	2691575	2692290	3116688	3117403
3453	3453	2637096	2637811	3116688	3117403
3454	3454	1825743	1826458	3116688	3117403
3455	3455	1420040	1420755	3116688	3117403
3456	3456	3345998	3346713	3116688	3117403
3457	3457	3427706	3428421	3116688	3117403
3458	3458	3548540	3549255	3116688	3117403
3459	3459	509753	510468	3116688	3117403
3460	3460	4323814	4324529	3116688	3117403
3461	3461	4064287	4065008	3124202	3124922
3462	3462	3273084	3273798	3124202	3124916
3463	3463	757443	758186	3233927	3234669
3464	3464	300399	301120	3233928	3234650
3465	3465	1420033	1420755	3233928	3234649
3466	3466	3947138	3947859	3233928	3234649
3467	3467	2637093	2637811	3233928	3234646
3468	3468	3714078	3714793	3233928	3234643
3469	3469	2293701	2294416	3233928	3234643
3470	3470	3273084	3273799	3233928	3234643
3471	3471	103346	104067	3244208	3244928
3472	3472	3098306	3099027	3244208	3244928
3473	3473	4276310	4277031	3244208	3244928
3474	3474	2039580	2040297	3244208	3244925
3475	3475	2646243	2646960	3244208	3244925
3476	3476	1825741	1826459	3244208	3244925
3477	3477	1537775	1538496	3244209	3244928
3478	3478	3273084	3273801	3244209	3244927
3479	3479	3541719	3542436	3244209	3244926
3480	3480	4064294	4065008	3244209	3244923
3481	3481	578375	579093	3250939	3251658
3482	3482	3816218	3816936	3250939	3251658
3483	3483	300403	301121	3250939	3251658
3484	3484	1618712	1619430	3250939	3251657
3485	3485	785295	786010	3250939	3251655
3486	3486	3714079	3714794	3250939	3251654
3487	3487	3417497	3418212	3250939	3251654
3488	3488	1383327	1384045	3250940	3251658
3489	3489	4468379	4469094	3250940	3251656
3490	3490	2303885	2304600	3250940	3251656
3491	3491	756760	757475	3250940	3251655
3492	3492	2390270	2390991	3287300	3288021
3493	3493	4276309	4277031	3287302	3288022
3494	3494	3541719	3542437	3287302	3288020
3495	3495	3334932	3335650	3287302	3288020
3496	3496	1177349	1178068	3287303	3288021
3497	3497	3660912	3661627	3287305	3288020
3498	3498	25980	26695	3287306	3288021
3499	3499	300406	301121	3287306	3288021
3500	3500	3980199	3980914	3287306	3288021
3501	3501	3677923	3678638	3287306	3288021
3502	3502	1626435	1627150	3287306	3288021
3503	3503	3242631	3243346	3287306	3288021
3504	3504	4196531	4197246	3287306	3288021
3505	3505	4276309	4277021	3389508	3390220
3506	3506	3677923	3678642	3389509	3390227
3507	3507	785295	786010	3389509	3390224
3508	3508	3098306	3099018	3389509	3390221
3509	3509	1321127	1321839	3389509	3390221
3510	3510	3417497	3418209	3389509	3390221
3511	3511	1537775	1538496	3389510	3390231
3512	3512	4064290	4065008	3389510	3390228
3513	3513	4468379	4469094	3389510	3390225
3514	3514	2303885	2304600	3389510	3390225
3515	3515	756760	757475	3389510	3390225
3516	3516	366838	367550	3389510	3390222
3517	3517	3259637	3260355	3520456	3521175
3518	3518	509745	510475	3520457	3521188
3519	3519	4323810	4324531	3520460	3521182
3520	3520	2646242	2646977	3520462	3521199
3521	3521	1321124	1321839	3520463	3521179
3522	3522	2637100	2637812	3520463	3521175
3523	3523	2293705	2294417	3520463	3521175
3524	3524	1825747	1826459	3520463	3521175
3525	3525	3098306	3099018	3520463	3521175
3526	3526	3417497	3418209	3520463	3521175
3527	3527	1177356	1178068	3520463	3521175
3528	3528	3980199	3980911	3520463	3521175
3529	3529	4226285	4227009	3520464	3521189
3530	3530	3660912	3661633	3520464	3521185
3531	3531	2955546	2956264	3520464	3521183
3532	3532	2599105	2599820	3734291	3735006
3533	3533	785293	786013	3734292	3735014
3534	3534	25966	26694	3734295	3735021
3535	3535	1626436	1627160	3734295	3735019
3536	3536	3947138	3947863	3734295	3735019
3537	3537	3242627	3243345	3734295	3735014
3538	3538	2039581	2040296	3734295	3735010
3539	3539	757470	758185	3734295	3735010
3540	3540	1593052	1593766	3784317	3785031
3541	3541	3671192	3671912	3784320	3785041
3542	3542	4196529	4197246	3784320	3785037
3543	3543	4226285	4227002	3784321	3785038
3544	3544	1420038	1420759	3831857	3832577
3545	3545	519641	520361	3831859	3832579
3546	3546	2646242	2646959	3831859	3832576
3547	3547	2637094	2637812	3831860	3832577
3548	3548	1825742	1826459	3831860	3832577
3549	3549	3677923	3678641	3831860	3832577
3550	3550	1818019	1818737	3831861	3832578
3551	3551	3273084	3273798	3831861	3832575
3552	3552	4468374	4469094	3946304	3947026
3553	3553	3345994	3346719	3946305	3947029
3554	3554	2390270	2390991	3946305	3947027
3555	3555	3259643	3260361	3946309	3947027
3556	3556	1420040	1420758	3946310	3947029
3557	3557	757470	758185	3946310	3947026
3558	3558	1818022	1818737	3946310	3947026
3559	3559	4323813	4324525	3946315	3947027
3560	3560	586295	587007	3946315	3947027
3561	3561	3548539	3549251	3946315	3947027
3562	3562	1244798	1245510	3946315	3947027
3563	3563	219699	220417	4024619	4025336
3564	3564	3541718	3542435	4024620	4025337
3565	3565	4226284	4227002	4024620	4025337
3566	3566	4064294	4065008	4024621	4025335
3567	3567	785296	786010	4024621	4025335
3568	3568	2293702	2294416	4024621	4025335
3569	3569	3980200	3980914	4024621	4025335
3570	3570	366830	367549	4064929	4065647
3571	3571	3242630	3243348	4064933	4065652
3572	3572	25979	26697	4064933	4065652
3573	3573	3660912	3661630	4064936	4065654
3574	3574	1177352	1178067	4064936	4065652
3575	3575	2039581	2040296	4064936	4065651
3576	3576	757470	758185	4064936	4065651
3577	3577	1537773	1538496	4202984	4203704
3578	3578	25976	26694	4202986	4203704
3579	3579	3556649	3557367	4202986	4203704
3580	3580	1833138	1833859	4202987	4203708
3581	3581	2955549	2956276	4202989	4203717
3582	3582	300405	301120	4202989	4203704
3583	3583	757470	758185	4202989	4203704
3584	3584	3816219	3816934	4202989	4203704
3585	3585	3677924	3678640	4202989	4203704
3586	3586	1593046	1593762	4202989	4203704
3587	3587	1818021	1818737	4202989	4203704
3588	3588	1626436	1627151	4202989	4203704
3589	3589	628060	628775	4202989	4203704
3590	3590	578376	579091	4202989	4203704
3591	3591	3548540	3549260	4506417	4507138
3592	3592	2039576	2040302	4506420	4507146
3593	3593	2955547	2956264	4506420	4507138
3594	3594	3660912	3661629	4506421	4507138
3595	3595	1321121	1321838	4506421	4507138
3596	3596	1383328	1384045	4506421	4507138
3597	3597	3556653	3557370	4506424	4507142
3598	3598	3242631	3243349	4506424	4507141
3599	3599	25980	26694	4506424	4507138
3600	3600	3980200	3980914	4506424	4507138
3601	3601	3671193	3671907	4506424	4507138
3602	3602	1177353	1178067	4506424	4507138
3603	3603	3427706	3428420	4506424	4507138
3604	3604	3259644	3260358	4506424	4507138
3605	3605	2303886	2304600	4506424	4507138
3606	3606	2390276	2390990	4506424	4507138
3607	3607	2691576	2692290	4506424	4507138
3608	3608	1244799	1245513	4506424	4507138
3609	3609	628060	628774	4506424	4507138
3610	3610	3660912	3661627	4594741	4595456
3611	3611	1383330	1384045	4594741	4595456
3612	3612	4064293	4065008	4594741	4595456
3613	3613	2303886	2304604	4594742	4595461
3614	3614	4323813	4324528	4594742	4595457
3615	3615	509753	510469	4594742	4595457
3616	3616	586292	587007	4594742	4595457
3617	3617	3548539	3549254	4594742	4595457
3618	3618	1310049	1310765	4594742	4595457
3619	3619	3259643	3260358	4594742	4595457
3620	3620	3202519	3203235	4594742	4595457
3621	3621	3098306	3099021	4594742	4595457
3622	3622	1825743	1826459	4594742	4595457
3623	3623	2390276	2390991	4594742	4595457
3624	3624	2637096	2637812	4594742	4595457
3625	3625	2691576	2692291	4594742	4595457
3626	3626	1244798	1245513	4594742	4595457
3627	3627	4196530	4197246	4594742	4595457
3628	3628	366838	367550	4594744	4595456
3629	3629	519648	520360	4594745	4595457
3630	3630	3947137	3947849	4594745	4595457
3631	3631	1618718	1619430	4594745	4595457
3632	3632	628060	628779	106657	107377
3633	3633	3427706	3428422	106660	107377
3634	3634	3345998	3346714	106660	107377
3635	3635	2955548	2956264	106660	107377
3636	3636	25979	26695	106661	107378
3637	3637	586291	587007	106661	107378
3638	3638	3548539	3549255	106661	107378
3639	3639	2390275	2390991	106661	107378
3640	3640	3242630	3243346	106661	107378
3641	3641	4226285	4227001	106661	107377
3642	3642	2293702	2294418	106662	107379
3643	3643	1833140	1833856	106662	107378
3644	3644	103346	104063	106662	107378
3645	3645	1537777	1538496	116548	117268
3646	3646	1818021	1818737	116552	117268
3647	3647	3417497	3418210	116556	117269
3648	3648	2599108	2599821	116556	117269
3649	3649	586295	587008	116557	117270
3650	3650	3947136	3947849	116557	117270
3651	3651	1310053	1310766	116557	117270
3652	3652	3259642	3260355	116557	117270
3653	3653	3202518	3203231	116557	117270
3654	3654	3556656	3557369	116557	117270
3655	3655	757470	758189	173333	174052
3656	3656	3714082	3714795	173335	174048
3657	3657	3947136	3947849	173335	174048
3658	3658	4226285	4227001	173337	174053
3659	3659	1618708	1619431	181299	182020
3660	3660	4276308	4277028	181302	182021
3661	3661	509752	510469	181303	182019
3662	3662	3677923	3678640	181303	182019
3663	3663	1420039	1420756	181303	182019
3664	3664	4196529	4197246	181303	182019
3665	3665	3714079	3714795	181304	182020
3666	3666	519648	520361	181307	182020
3667	3667	3947136	3947849	181307	182020
3668	3668	1321127	1321855	223061	223790
3669	3669	366833	367550	223075	223791
3670	3670	1310047	1310767	223076	223795
3671	3671	1383334	1384047	223077	223790
3672	3672	3947138	3947861	223079	223801
3673	3673	4196529	4197245	223079	223795
3674	3674	2637094	2637811	223079	223795
3675	3675	1825742	1826458	223079	223795
3676	3676	1818020	1818737	223079	223795
3677	3677	1420038	1420755	223079	223795
3678	3678	3677924	3678641	223079	223795
3679	3679	509751	510468	223079	223795
3680	3680	3417498	3418215	349821	350538
3681	3681	785296	786010	349823	350538
3682	3682	4064294	4065008	349823	350538
3683	3683	1383331	1384045	349824	350538
3684	3684	3098307	3099021	349824	350538
3685	3685	3714079	3714793	349824	350538
3686	3686	300404	301120	578297	579013
3687	3687	3816219	3816935	578297	579013
3688	3688	1818020	1818737	578297	579013
3689	3689	3556651	3557367	578297	579013
3690	3690	757470	758189	578298	579017
3691	3691	3334935	3335654	578298	579017
3692	3692	985185	985896	606614	607325
3693	3693	1537761	1538496	763157	763886
3694	3694	1833137	1833860	763168	763891
3695	3695	103342	104066	763168	763891
3696	3696	2646243	2646960	763170	763887
3697	3697	2039580	2040297	763170	763887
3698	3698	1593046	1593766	763171	763891
3699	3699	3660912	3661626	763172	763886
3700	3700	1383331	1384045	763172	763886
3701	3701	4064294	4065008	763172	763886
3702	3702	509752	510470	830601	831318
3703	3703	1833139	1833856	830602	831319
3704	3704	3273084	3273798	830603	831317
3705	3705	1177349	1178076	893871	894598
3706	3706	3660912	3661631	893872	894590
3707	3707	1593045	1593766	893873	894594
3708	3708	300403	301121	893873	894591
3709	3709	509751	510469	893873	894591
3710	3710	1420038	1420756	893873	894591
3711	3711	1626435	1627153	893873	894591
3712	3712	3947136	3947855	893874	894592
3713	3713	2303884	2304604	904973	905694
3714	3714	4468378	4469094	904973	905691
3715	3715	1383328	1384045	904974	905691
3716	3716	1818020	1818737	904974	905691
3717	3717	2293701	2294418	904976	905693
3718	3718	757471	758185	904977	905691
3719	3719	3541719	3542433	904977	905691
3720	3720	3427706	3428420	904977	905691
3721	3721	3345998	3346712	904977	905691
3722	3722	219698	220421	927055	927778
3723	3723	509751	510469	927055	927772
3724	3724	1310047	1310765	927055	927772
3725	3725	3273084	3273798	927057	927771
3726	3726	3202520	3203247	989311	990040
3727	3727	3427706	3428428	989317	990040
3728	3728	628058	628779	989319	990042
3729	3729	3816219	3816938	989320	990040
3730	3730	3345998	3346716	989320	990040
3731	3731	3273083	3273799	989325	990041
3732	3732	3153097	3153813	989326	990042
3733	3733	3947137	3947859	1026065	1026788
3734	3734	2955548	2956264	1026070	1026787
3735	3735	628060	628776	1026070	1026787
3736	3736	4226276	4227001	1026071	1026797
3737	3737	25979	26695	1026071	1026788
3738	3738	586291	587007	1026071	1026788
3739	3739	3671192	3671908	1026071	1026788
3740	3740	3548539	3549255	1026071	1026788
3741	3741	1177352	1178068	1026071	1026788
3742	3742	2390275	2390991	1026071	1026788
3743	3743	3242630	3243346	1026071	1026788
3744	3744	1244798	1245514	1026071	1026788
3745	3745	3980198	3980914	1026072	1026789
3746	3746	785294	786010	1026072	1026789
3747	3747	1833140	1833856	1026072	1026788
3748	3748	103346	104063	1026072	1026788
3749	3749	519639	520359	1141848	1142567
3750	3750	4323814	4324530	1141850	1142567
3751	3751	3427706	3428422	1141850	1142567
3752	3752	3153098	3153814	1141851	1142568
3753	3753	4196529	4197245	1141851	1142567
3754	3754	3273082	3273798	1141852	1142569
3755	3755	1383327	1384045	1197110	1197827
3756	3756	3242630	3243350	1197111	1197832
3757	3757	4276307	4277027	1197111	1197831
3758	3758	1177352	1178072	1197111	1197831
3759	3759	2646242	2646959	1197111	1197829
3760	3760	4196529	4197246	1197111	1197828
3761	3761	4064294	4065008	1197112	1197827
3762	3762	785295	786019	1222805	1223531
3763	3763	586287	587008	1222809	1223532
3764	3764	4196527	4197246	1222811	1223531
3765	3765	4323812	4324531	1222812	1223532
3766	3766	1310047	1310766	1222813	1223532
3767	3767	3417497	3418210	1222818	1223531
3768	3768	2599108	2599821	1222818	1223531
3769	3769	3242634	3243350	1222819	1223536
3770	3770	3334939	3335655	1222819	1223535
3771	3771	3259642	3260355	1222819	1223532
3772	3772	3556656	3557369	1222819	1223532
3773	3773	4276305	4277021	1222820	1223536
3774	3774	3345995	3346714	1230533	1231254
3775	3775	3548535	3549255	1230533	1231253
3776	3776	3098305	3099016	1230535	1231246
3777	3777	2691574	2692291	1230536	1231254
3778	3778	3259643	3260360	1230536	1231254
3779	3779	4323813	4324530	1230536	1231254
3780	3780	3660912	3661653	1230537	1231277
3781	3781	1383326	1384045	1230537	1231256
3782	3782	3273084	3273798	1230537	1231252
3783	3783	3427706	3428429	1330638	1331361
3784	3784	1244798	1245517	1330641	1331362
3785	3785	4323813	4324530	1330645	1331362
3786	3786	3677923	3678640	1330645	1331362
3787	3787	3259643	3260360	1330645	1331362
3788	3788	3273084	3273798	1330646	1331361
3789	3789	1383331	1384045	1330647	1331361
3790	3790	366838	367549	1330650	1331361
3791	3791	3153099	3153816	1473476	1474193
3792	3792	1177351	1178068	1473477	1474194
3793	3793	4196530	4197250	1473478	1474199
3794	3794	3816217	3816934	1473478	1474195
3795	3795	1310049	1310766	1473478	1474195
3796	3796	3202518	3203235	1473478	1474195
3797	3797	1618713	1619431	1473478	1474195
3798	3798	3556652	3557369	1473478	1474195
3799	3799	578374	579091	1473478	1474195
3800	3800	1383331	1384045	1473479	1474193
3801	3801	103347	104074	1735242	1735967
3802	3802	3273084	3273798	1735253	1735967
3803	3803	2599109	2599823	1735253	1735967
3804	3804	2293702	2294416	1735253	1735967
3805	3805	4276310	4277032	1821678	1822400
3806	3806	3947134	3947859	1821679	1822404
3807	3807	519637	520360	1821679	1822400
3808	3808	219698	220415	1821683	1822399
3809	3809	1818020	1818737	1821683	1822399
